#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
1250.02,1250.00,1250.00,1249.98,-16.90,16.90,-27.03,27.03
1250.02,1250.00,1250.00,1249.98,-16.77,16.77,-26.72,26.72
1250.02,1250.00,1250.00,1249.98,-16.52,16.52,-26.28,26.28
1250.02,1250.00,1250.00,1249.98,-16.34,16.34,-26.03,26.03
1250.02,1250.00,1250.00,1249.98,-16.21,16.21,-25.78,25.78
1250.02,1250.00,1250.00,1249.98,-16.15,16.15,-25.72,25.72
1250.02,1250.00,1250.00,1249.98,-16.15,16.15,-25.72,25.72
1250.02,1250.00,1250.00,1249.98,-16.21,16.21,-25.84,25.84
1250.02,1250.00,1250.00,1249.98,-16.27,16.27,-25.97,25.97
1250.02,1250.00,1250.00,1249.98,-16.46,16.46,-26.22,26.22
1250.02,1250.00,1250.00,1249.98,-16.59,16.59,-26.59,26.59
1250.02,1250.00,1250.00,1249.98,-16.65,16.65,-26.84,26.84
1250.02,1250.00,1250.00,1249.98,-16.65,16.65,-26.91,26.91
1250.02,1250.00,1250.00,1249.98,-16.40,16.40,-26.41,26.41
1250.02,1250.00,1250.00,1249.98,-15.96,15.96,-25.78,25.78
1250.02,1250.00,1250.00,1249.98,-15.52,15.52,-25.03,25.03
1250.01,1250.00,1250.00,1249.99,-15.15,15.15,-24.28,24.28
1250.01,1250.00,1250.00,1249.99,-14.52,14.52,-23.34,23.34
1250.01,1250.00,1250.00,1249.99,-13.90,13.90,-22.41,22.41
1250.01,1250.00,1250.00,1249.99,-13.34,13.34,-21.28,21.28
1250.01,1250.00,1250.00,1249.99,-13.15,13.15,-20.72,20.72
1250.01,1250.00,1250.00,1249.99,-13.15,13.15,-20.41,20.41
1250.01,1250.00,1250.00,1249.99,-13.09,13.09,-20.28,20.28
1250.01,1250.00,1250.00,1249.99,-12.71,12.71,-19.91,19.91
1250.01,1250.00,1250.00,1249.99,-12.27,12.27,-19.22,19.22
1250.01,1250.00,1250.00,1249.99,-11.84,11.84,-18.59,18.59
1250.01,1250.00,1250.00,1249.99,-11.40,11.40,-17.91,17.91
1250.01,1250.00,1250.00,1249.99,-11.15,11.15,-17.09,17.09
1250.01,1250.00,1250.00,1249.99,-10.77,10.77,-16.28,16.28
1250.01,1250.00,1250.00,1249.99,-10.52,10.52,-15.59,15.59
1250.01,1250.00,1250.00,1249.99,-10.09,10.09,-15.09,15.09
1250.01,1250.00,1250.00,1249.99,-9.59,9.59,-14.47,14.47
1250.01,1250.00,1250.00,1249.99,-9.02,9.02,-13.84,13.84
1250.01,1250.00,1250.00,1249.99,-8.46,8.46,-13.03,13.03
1250.01,1250.00,1250.00,1249.99,-8.09,8.09,-12.22,12.22
1250.01,1250.00,1250.00,1249.99,-7.71,7.71,-11.28,11.28
1250.01,1250.00,1250.00,1249.99,-7.34,7.34,-10.28,10.28
1250.00,1250.00,1250.00,1250.00,-6.90,6.90,-9.09,9.09
1250.00,1250.00,1250.00,1250.00,-6.53,6.53,-7.78,7.78
1250.00,1250.00,1250.00,1250.00,-6.21,6.21,-6.53,6.53
1250.00,1250.00,1250.00,1250.00,-6.03,6.03,-5.59,5.59
1250.00,1250.00,1250.00,1250.00,-5.96,5.96,-4.66,4.66
1250.00,1250.00,1250.00,1250.00,-5.96,5.96,-3.91,3.91
1250.00,1250.00,1250.00,1250.00,-5.96,5.96,-3.41,3.41
1250.00,1250.00,1250.00,1250.00,-6.03,6.03,-3.09,3.09
1250.14,1249.87,1250.13,1249.86,-6.09,6.09,-2.91,2.91
1250.27,1249.73,1250.27,1249.73,-6.09,6.09,-2.84,2.84
1250.39,1249.62,1250.38,1249.61,-5.84,5.84,-2.47,2.47
1250.47,1249.53,1250.47,1249.53,-5.34,5.34,-1.78,1.78
1250.52,1249.48,1250.52,1249.48,-4.84,4.84,-1.09,1.09
1250.54,1249.47,1250.53,1249.46,-4.15,4.15,-0.34,0.34
1250.50,1249.50,1250.50,1249.50,-3.21,3.21,0.66,-0.66
1250.52,1249.67,1250.33,1249.48,-2.03,2.03,1.72,-1.72
1250.42,1249.84,1250.16,1249.58,-0.78,0.78,2.72,-2.72
1250.40,1249.82,1250.18,1249.60,0.41,-0.41,3.47,-3.47
1250.30,1249.71,1250.29,1249.70,2.23,-2.23,4.28,-4.28
1250.30,1249.71,1250.29,1249.70,4.54,-4.54,5.09,-5.09
